cell_id,x,y,longitude,latitude,B02,B03,B04,B08,B11,B12,NDVI,NDWI,red_nir_ratio,swir_nir_ratio,elevation,slope,aspect,hillshade,distance_to_moil_balaghat_m,valid_feature_fraction,feature_quality
GRID-24071,419117.89,2414198.9,80.217365,21.829846,653.0,978.0,1008.0,2545.0,2882.0,2081.0,0.43259215354919434,-0.44479137659072876,0.3960707187652588,1.1394891738891602,299.5647277832031,1.3555341958999634,118.69921112060547,176.16770935058594,2142.1,1.0,valid
GRID-24072,419147.89,2414198.9,80.217655,21.829847,592.0,869.0,864.0,2478.0,2551.0,1731.0,0.4829443097114563,-0.48072901368141174,0.34866830706596375,1.075464129447937,298.7268371582031,0.904956579208374,123.58004760742188,177.498291015625,2126.59,1.0,valid
GRID-24073,419177.89,2414198.9,80.217945,21.829849,610.0,932.0,916.0,2745.0,2541.0,1651.0,0.49959027767181396,-0.4930650293827057,0.3336976170539856,0.9504553079605103,299.0724182128906,0.3745494782924652,290.17620849609375,181.37818908691406,2111.39,1.0,valid
GRID-24074,419207.89,2414198.9,80.218236,21.82985,691.0,991.0,1060.0,2812.0,2894.0,2060.0,0.4524793028831482,-0.47883251309394836,0.37695589661598206,1.0337837934494019,299.4945373535156,1.3166271448135376,315.5272216796875,184.40756225585938,2096.51,1.0,valid
GRID-24075,419237.89,2414198.9,80.218526,21.829851,656.0,930.0,940.0,2644.0,2648.0,1916.0,0.4754464626312256,-0.4795747399330139,0.35552191734313965,1.0185325145721436,300.00860595703125,3.257434606552124,311.0877685546875,190.24278259277344,2081.95,1.0,valid
GRID-24076,419267.89,2414198.9,80.218816,21.829853,628.0,855.0,891.0,2318.0,2630.0,1768.0,0.44468680024147034,-0.46107780933380127,0.38438308238983154,1.1194995641708374,301.9067687988281,2.595533609390259,347.9876708984375,186.97633361816406,2067.73,1.0,valid
GRID-24077,419297.89,2414198.9,80.219106,21.829854,517.0,847.0,713.0,2866.0,2627.0,1710.0,0.6015647053718567,-0.543765127658844,0.2487787902355194,0.9211444854736328,300.484130859375,2.151698112487793,52.403934478759766,179.3126983642578,2053.84,1.0,valid
GRID-24078,419327.89,2414198.9,80.219397,21.829856,436.0,789.0,624.0,2894.0,2431.0,1493.0,0.6452530026435852,-0.571544885635376,0.21561850607395172,0.8407049179077148,299.9351806640625,0.3938409090042114,15.770118713378906,180.9132080078125,2040.31,1.0,valid
GRID-24079,419357.89,2414198.9,80.219687,21.829857,360.0,688.0,409.0,3068.0,1953.0,1164.0,0.7647397518157959,-0.6336528062820435,0.13331159949302673,0.647001326084137,300.2098388671875,0.7066642642021179,277.27301025390625,182.05743408203125,2027.13,1.0,valid
GRID-24080,419387.89,2414198.9,80.219977,21.829858,320.0,535.0,356.0,3148.0,1485.0,823.0,0.7968035936355591,-0.7094759941101074,0.11308767646551132,0.49396440386772156,300.4158630371094,1.0599448680877686,253.63507080078125,181.8798370361328,2014.3,1.0,valid
GRID-24081,419417.89,2414198.9,80.220268,21.82986,335.0,584.0,410.0,2419.0,1324.0,724.0,0.7101448774337769,-0.6110555529594421,0.16949152946472168,0.5642827749252319,301.0411071777344,1.203545093536377,245.3062286376953,181.5867919921875,2001.85,1.0,valid
GRID-24082,419447.89,2414198.9,80.220558,21.829861,360.0,628.0,392.0,3044.0,1673.0,974.0,0.7718276381492615,-0.6579521298408508,0.12877792119979858,0.49408671259880066,301.69866943359375,0.7372400760650635,228.34237670898438,180.4325714111328,1989.77,1.0,valid
GRID-24083,419477.89,2414198.9,80.220848,21.829862,356.0,683.0,471.0,2736.0,1889.0,1186.0,0.7062675356864929,-0.6004679203033447,0.17214912176132202,0.6699561476707458,302.02044677734375,0.3603185713291168,186.114501953125,179.59681701660156,1978.07,1.0,valid
GRID-24084,419507.89,2414198.9,80.221138,21.829864,537.0,748.0,772.0,2162.0,2281.0,1604.0,0.47375598549842834,-0.4859106242656708,0.3570767939090729,0.9944496154785156,301.8605041503906,0.25017887353897095,257.9924011230469,180.73922729492188,1966.76,1.0,valid
GRID-24085,419537.89,2414198.9,80.221429,21.829865,626.0,938.0,1014.0,2413.0,2684.0,1940.0,0.4082287549972534,-0.4401671588420868,0.42022380232810974,1.1214255094528198,302.2117614746094,0.2686193585395813,327.6151123046875,181.13519287109375,1955.84,1.0,valid
GRID-24086,419567.89,2414198.9,80.221719,21.829866,622.0,942.0,982.0,2276.0,2609.0,1856.0,0.3971761465072632,-0.41454318165779114,0.4314587116241455,1.1673990488052368,302.0543518066406,0.4449816346168518,347.5920715332031,181.48663330078125,1945.33,1.0,valid
GRID-24087,419597.89,2414198.9,80.222009,21.829868,604.0,908.0,1020.0,2298.0,2583.0,1922.0,0.3851718306541443,-0.4335620701313019,0.44386422634124756,1.1192340850830078,302.46893310546875,0.9586251974105835,316.5321960449219,183.3026123046875,1935.22,1.0,valid
GRID-24088,419627.89,2414198.9,80.222299,21.829869,604.0,842.0,986.0,1848.0,2350.0,1703.0,0.30416372418403625,-0.3739776909351349,0.5335497856140137,1.2646104097366333,303.2060546875,0.7732057571411133,356.18377685546875,182.12705993652344,1925.53,1.0,valid
GRID-24089,419657.89,2414198.9,80.22259,21.829871,556.0,821.0,827.0,2229.0,2460.0,1731.0,0.45876967906951904,-0.4616393446922302,0.3710183799266815,1.040376901626587,302.4339294433594,0.8768664598464966,59.545654296875,179.59808349609375,1916.26,1.0,valid
GRID-24090,419687.89,2414198.9,80.22288,21.829872,512.0,766.0,810.0,2024.0,2380.0,1710.0,0.42836979031562805,-0.45089608430862427,0.4001976251602173,1.0800395011901855,301.9550476074219,0.6853674054145813,81.05232238769531,179.0299835205078,1907.41,1.0,valid
GRID-24091,419717.89,2414198.9,80.22317,21.829873,598.0,902.0,937.0,2110.0,2379.0,1674.0,0.3849688172340393,-0.40106239914894104,0.4440758228302002,1.0559241771697998,301.7881774902344,0.245523139834404,36.631874084472656,180.4230194091797,1899.0,1.0,valid
GRID-24092,419747.89,2414198.9,80.22346,21.829875,705.0,956.0,1094.0,2078.0,2375.0,1747.0,0.3102143704891205,-0.3698088228702545,0.5264677405357361,1.1270452737808228,301.9237060546875,0.4982450306415558,357.9922790527344,181.45230102539062,1891.03,1.0,valid
GRID-24093,419777.89,2414198.9,80.223751,21.829876,603.0,874.0,966.0,2094.0,2485.0,1744.0,0.3686274290084839,-0.4110512435436249,0.46131807565689087,1.1676217317581177,301.6571044921875,0.7415702939033508,330.9934997558594,182.5404815673828,1883.5,1.0,valid
GRID-24094,419807.89,2414198.9,80.224041,21.829877,534.0,845.0,870.0,2230.0,2405.0,1696.0,0.43870970606803894,-0.4504065215587616,0.3901345133781433,1.0977578163146973,302.4388427734375,0.8759150505065918,325.9419860839844,182.9974822998047,1876.42,1.0,valid
GRID-24095,419837.89,2414198.9,80.224331,21.829879,532.0,878.0,928.0,2141.0,2249.0,1625.0,0.3952427804470062,-0.4183504581451416,0.43344229459762573,1.0509107112884521,302.46392822265625,0.7869443297386169,27.288082122802734,181.04864501953125,1869.79,1.0,valid
GRID-24096,419867.89,2414198.9,80.224622,21.82988,636.0,906.0,1010.0,2156.0,2543.0,1971.0,0.3619709312915802,-0.40822991728782654,0.4684601426124573,1.146567702293396,301.8521728515625,0.46685734391212463,35.28032684326172,180.55429077148438,1863.63,1.0,valid
GRID-24097,419897.89,2414198.9,80.224912,21.829882,604.0,885.0,884.0,2250.0,2618.0,1910.0,0.43586465716362,-0.43540671467781067,0.3928889036178589,1.1688889265060425,301.8435363769531,0.6744346618652344,269.9578857421875,181.79942321777344,1857.92,1.0,valid
GRID-24098,419927.89,2414198.9,80.225202,21.829883,574.0,828.0,997.0,1784.0,2189.0,1650.0,0.2829917371273041,-0.36600303649902344,0.5588564872741699,1.271860957145691,302.4892883300781,0.46893787384033203,249.39144897460938,180.91563415527344,1852.69,1.0,valid
GRID-24099,419957.89,2414198.9,80.225492,21.829884,419.0,684.0,563.0,2171.0,1760.0,1155.0,0.5881491899490356,-0.5208406448364258,0.2593275010585785,0.8231229782104492,302.45751953125,0.2678697109222412,150.459228515625,179.49777221679688,1847.93,1.0,valid
GRID-24100,419987.89,2414198.9,80.225783,21.829886,334.0,608.0,410.0,2514.0,1423.0,811.0,0.7195621728897095,-0.6105060577392578,0.16308672726154327,0.5556881427764893,302.3210144042969,0.5253770351409912,156.2359619140625,178.76356506347656,1843.64,1.0,valid
GRID-24101,420017.89,2414198.9,80.226073,21.829887,366.0,621.0,482.0,2398.0,1513.0,800.0,0.6652777791023254,-0.588605523109436,0.20100082457065582,0.6175979971885681,302.1224670410156,0.7445123791694641,140.06033325195312,177.96319580078125,1839.84,1.0,valid
GRID-24102,420047.89,2414198.9,80.226363,21.829888,380.0,622.0,498.0,2410.0,1488.0,852.0,0.6574965119361877,-0.5897097587585449,0.20663900673389435,0.6149377822875977,301.8594055175781,0.22443455457687378,122.01641845703125,179.62258911132812,1836.51,1.0,valid
GRID-24103,420077.89,2414198.9,80.226653,21.82989,311.0,584.0,422.0,2739.0,1447.0,806.0,0.732995867729187,-0.6485103368759155,0.15407082438468933,0.5279299020767212,301.9172058105469,0.9078817367553711,304.241455078125,183.09640502929688,1833.67,1.0,valid
GRID-24104,420107.89,2414198.9,80.226944,21.829891,337.0,641.0,421.0,2587.0,1308.0,674.0,0.720079779624939,-0.602850079536438,0.16273675858974457,0.5102434754371643,302.9732666015625,1.028652310371399,306.61279296875,183.48558044433594,1831.32,1.0,valid
GRID-24105,420137.89,2414198.9,80.227234,21.829892,356.0,606.0,458.0,2301.0,1285.0,729.0,0.6679956316947937,-0.5830753445625305,0.1990438848733902,0.5641025900840759,303.3571472167969,0.3251778781414032,52.94422912597656,180.1678924560547,1829.46,1.0,valid
GRID-24106,420167.89,2414198.9,80.227524,21.829894,346.0,646.0,399.0,2879.0,1263.0,649.0,0.7565588355064392,-0.6334752440452576,0.1385897845029831,0.44911426305770874,302.6396789550781,0.530492901802063,96.96027374267578,178.9896697998047,1828.09,1.0,valid
GRID-24107,420197.89,2414198.9,80.227814,21.829895,354.0,602.0,390.0,2818.0,1305.0,673.0,0.7568578124046326,-0.6479532122612,0.1383960247039795,0.4648686945438385,302.4587707519531,0.1739118993282318,296.21295166015625,180.8295440673828,1827.21,1.0,valid
GRID-24108,420227.89,2414198.9,80.228105,21.829896,350.0,632.0,404.0,2842.0,1374.0,720.0,0.7510782480239868,-0.636154294013977,0.14215339720249176,0.47607314586639404,302.9541931152344,0.2886045575141907,358.2872619628906,180.9710693359375,1826.82,1.0,valid
GRID-24109,420257.89,2414198.9,80.228395,21.829898,320.0,610.0,409.0,2563.0,1284.0,683.0,0.7247645258903503,-0.6155058145523071,0.1595786213874817,0.5025361180305481,302.6620788574219,0.11920396238565445,31.167949676513672,180.4015350341797,1826.92,1.0,valid
GRID-24110,420287.89,2414198.9,80.228685,21.829899,306.0,533.0,328.0,2872.0,1073.0,568.0,0.7950000762939453,-0.6869310140609741,0.11420612782239914,0.40633705258369446,302.5962219238281,0.5352698564529419,126.19111633300781,178.63973999023438,1827.52,1.0,valid
GRID-24111,420317.89,2414198.9,80.228976,21.829901,338.0,590.0,418.0,2866.0,1450.0,837.0,0.745432436466217,-0.6585648059844971,0.1458478718996048,0.5090718865394592,301.6802062988281,1.1491384506225586,103.43650817871094,177.19479370117188,1828.61,1.0,valid
GRID-24112,420347.89,2414198.9,80.229266,21.829902,342.0,609.0,398.0,2618.0,1441.0,770.0,0.7360742688179016,-0.6225596070289612,0.15202444791793823,0.5683728456497192,301.1938171386719,0.7494203448295593,63.5325927734375,179.54721069335938,1830.19,1.0,valid
GRID-24113,420377.89,2414198.9,80.229556,21.829903,334.0,603.0,354.0,2752.0,1263.0,688.0,0.7720540761947632,-0.6405365467071533,0.12863370776176453,0.46329939365386963,301.09814453125,0.7288974523544312,21.3096923828125,181.21926879882812,1832.25,1.0,valid
GRID-24114,420407.89,2414198.9,80.229846,21.829905,341.0,662.0,450.0,2276.0,1190.0,687.0,0.6698459386825562,-0.549353301525116,0.19771529734134674,0.5298770070075989,301.0906066894531,1.5311412811279297,307.6413879394531,185.0261688232422,1834.81,1.0,valid
GRID-24115,420437.89,2414198.9,80.230137,21.829906,349.0,664.0,450.0,1823.0,1190.0,678.0,0.6040474772453308,-0.46602335572242737,0.24684587121009827,0.6368622779846191,301.9853210449219,2.5374324321746826,316.80914306640625,188.1142578125,1837.86,1.0,valid
GRID-24116,420467.89,2414198.9,80.230427,21.829907,345.0,587.0,412.0,1616.0,1484.0,902.0,0.5936883687973022,-0.46709033846855164,0.25495052337646484,0.7834158539772034,302.7167053222656,2.471064805984497,6.593223571777344,184.9741668701172,1841.38,1.0,valid
GRID-24117,420497.89,2414198.9,80.230717,21.829909,761.0,1020.0,1166.0,2542.0,2404.0,1688.0,0.37108951807022095,-0.4272880554199219,0.4586939215660095,0.9354838132858276,301.9324645996094,2.03969407081604,3.7109909057617188,184.43272399902344,1845.39,1.0,valid
GRID-24118,420527.89,2414198.9,80.231007,21.82991,694.0,974.0,1092.0,2285.0,2280.0,1788.0,0.35327211022377014,-0.402270644903183,0.47789937257766724,1.086652159690857,303.2685852050781,1.265763282775879,347.1842346191406,183.63926696777344,1849.88,1.0,valid
GRID-24119,420557.89,2414198.9,80.231298,21.829911,551.0,840.0,890.0,2185.0,2166.0,1581.0,0.421138197183609,-0.4446280896663666,0.40732264518737793,1.0205949544906616,302.4598693847656,0.6593561768531799,27.729297637939453,180.91632080078125,1854.84,1.0,valid
GRID-24120,420587.89,2414198.9,80.231588,21.829913,520.0,785.0,750.0,2408.0,2358.0,1641.0,0.5250157713890076,-0.5082994103431702,0.31146180629730225,0.9684385657310486,302.4651184082031,0.4027690291404724,308.59637451171875,181.5673828125,1860.27,1.0,valid
GRID-24121,420617.89,2414198.9,80.231878,21.829914,546.0,817.0,988.0,2092.0,2437.0,1777.0,0.3584415316581726,-0.4382949471473694,0.47227537631988525,1.1166348457336426,302.8390808105469,0.20019064843654633,46.13833236694336,180.29861450195312,1866.17,1.0,valid
GRID-24122,420647.89,2414198.9,80.232168,21.829915,382.0,668.0,528.0,2584.0,1963.0,1221.0,0.6606683731079102,-0.5891758799552917,0.20433436334133148,0.7871517539024353,302.29718017578125,0.5301833152770996,71.58596801757812,179.55780029296875,1872.53,1.0,valid
GRID-24123,420677.89,2414198.9,80.232459,21.829917,456.0,678.0,736.0,1852.0,1868.0,1218.0,0.43122103810310364,-0.4640316069126129,0.39740821719169617,0.9951403737068176,302.2396545410156,0.33724120259284973,34.73649215698242,180.49819946289062,1879.35,1.0,valid
GRID-24124,420707.89,2414198.9,80.232749,21.829918,356.0,632.0,437.0,2394.0,1658.0,1018.0,0.6912751793861389,-0.5822868347167969,0.1825396716594696,0.6800333857536316,302.0189514160156,0.5226815342903137,337.7619934082031,181.82150268554688,1886.62,1.0,valid
GRID-24125,420737.89,2414198.9,80.233039,21.829919,358.0,644.0,420.0,2786.0,1537.0,887.0,0.7379912734031677,-0.6244898438453674,0.15075376629829407,0.5423545837402344,302.2404479980469,0.8047889471054077,350.1659240722656,182.3648223876953,1894.34,1.0,valid
GRID-24126,420767.89,2414198.9,80.23333,21.829921,646.0,977.0,1084.0,2342.0,2523.0,1835.0,0.3671920597553253,-0.4112684428691864,0.46285226941108704,0.9291204214096069,301.79864501953125,1.2567681074142456,356.8209228515625,183.21609497070312,1902.5,1.0,valid
GRID-24127,420797.89,2414198.9,80.23362,21.829922,714.0,1000.0,1110.0,2463.0,2938.0,2179.0,0.37867337465286255,-0.4224660396575928,0.45066991448402405,1.1790499687194824,302.2367858886719,2.167937994003296,335.23028564453125,186.58335876464844,1911.09,1.0,valid
GRID-24128,420827.89,2414198.9,80.23391,21.829924,667.0,972.0,1044.0,2388.0,2695.0,1987.0,0.39160841703414917,-0.4214286208152771,0.43718594312667847,1.1917922496795654,302.9790344238281,2.438169240951538,352.7339782714844,186.2154541015625,1920.12,1.0,valid
GRID-24129,420857.89,2414198.9,80.2342,21.829925,614.0,910.0,1012.0,2187.0,2639.0,2032.0,0.3673022985458374,-0.41233450174331665,0.46273431181907654,1.2043894529342651,302.6307373046875,2.2211625576019287,2.599090576171875,184.88909912109375,1929.57,1.0,valid
GRID-24130,420887.89,2414198.9,80.234491,21.829926,600.0,894.0,917.0,2282.0,2528.0,1755.0,0.4266958236694336,-0.4370276629924774,0.4018405079841614,1.0784399509429932,303.3471984863281,1.8122363090515137,359.5578918457031,184.28512573242188,1939.44,1.0,valid
GRID-24131,420917.89,2414198.9,80.234781,21.829928,780.0,922.0,1020.0,2728.0,2594.0,1797.0,0.4557097256183624,-0.49479448795318604,0.37390029430389404,0.942448616027832,302.847412109375,1.4461570978164673,26.158771514892578,181.7244110107422,1949.72,1.0,valid
GRID-24132,420947.89,2414198.9,80.235071,21.829929,592.0,894.0,992.0,2129.0,2276.0,1652.0,0.3643063008785248,-0.40853455662727356,0.4659464657306671,1.1188350915908813,302.0574951171875,1.482680082321167,295.6657409667969,184.65428161621094,1960.4,1.0,valid
GRID-24133,420977.89,2414198.9,80.235361,21.82993,600.0,924.0,1015.0,2294.0,2254.0,1655.0,0.3865216374397278,-0.42573025822639465,0.4424585998058319,0.9973844885826111,304.2535400390625,2.274955987930298,274.5411682128906,185.61605834960938,1971.49,1.0,valid
GRID-24134,421007.89,2414198.9,80.235652,21.829932,524.0,772.0,807.0,2314.0,2373.0,1688.0,0.4828580915927887,-0.4996758997440338,0.34874677658081055,0.9883319139480591,305.22161865234375,1.210953950881958,98.03067016601562,177.2274169921875,1982.96,1.0,valid
GRID-24135,421037.89,2414198.9,80.235942,21.829933,620.0,916.0,1028.0,2136.0,2465.0,1871.0,0.3501896262168884,-0.3997378945350647,0.4812734127044678,1.1577715873718262,302.6429443359375,2.2631990909576416,108.31509399414062,173.80946350097656,1994.82,1.0,valid
GRID-24136,421067.89,2414198.9,80.236232,21.829934,600.0,904.0,938.0,2392.0,2620.0,1812.0,0.4366365969181061,-0.4514562487602234,0.3921404778957367,1.0635452270507812,302.53326416015625,1.2451425790786743,124.58889770507812,176.41595458984375,2007.06,1.0,valid
GRID-24137,421097.89,2414198.9,80.236522,21.829936,626.0,874.0,871.0,2280.0,2609.0,1858.0,0.44715961813926697,-0.4457831084728241,0.3820175528526306,1.1486842632293701,301.95220947265625,0.8560464382171631,67.096435546875,179.2787322998047,2019.67,1.0,valid
GRID-24138,421127.89,2414198.9,80.236813,21.829937,554.0,844.0,988.0,2050.0,2367.0,1659.0,0.349572092294693,-0.416724294424057,0.4819512367248535,1.1936585903167725,301.6887512207031,0.928584098815918,31.91352081298828,180.9501953125,2032.65,1.0,valid
GRID-24139,421157.89,2414198.9,80.237103,21.829938,568.0,862.0,948.0,2145.0,2556.0,1910.0,0.3870028853416443,-0.4266710877418518,0.44195806980133057,1.1724942922592163,301.42578125,0.364039808511734,342.3047790527344,181.3265838623047,2045.98,1.0,valid
GRID-24140,421187.89,2414198.9,80.237393,21.82994,686.0,944.0,1026.0,2172.0,2572.0,1904.0,0.3583489656448364,-0.39409497380256653,0.47237569093704224,1.216850757598877,301.8888854980469,0.15700548887252808,319.2752990722656,180.8042755126953,2059.66,1.0,valid
GRID-24141,421217.89,2414198.9,80.237684,21.829941,591.0,798.0,893.0,2202.0,2300.0,1541.0,0.422940194606781,-0.46799996495246887,0.405540406703949,1.0663033723831177,301.6326599121094,0.357031911611557,117.79491424560547,179.23541259765625,2073.69,1.0,valid
GRID-24142,421247.89,2414198.9,80.237974,21.829942,500.0,840.0,739.0,2546.0,1768.0,1075.0,0.5500761270523071,-0.503839373588562,0.2902592420578003,0.7399843335151672,301.5842590332031,0.3293133080005646,160.97340393066406,179.3775634765625,2088.06,1.0,valid
GRID-24143,421277.89,2414198.9,80.238264,21.829944,569.0,842.0,910.0,2179.0,1954.0,1346.0,0.41081252694129944,-0.4425686299800873,0.41762277483940125,0.9316200017929077,301.5806579589844,0.3632131814956665,104.10314178466797,179.32777404785156,2102.75,1.0,valid
GRID-24144,421307.89,2414198.9,80.238554,21.829945,502.0,852.0,826.0,2308.0,1654.0,1026.0,0.4728781282901764,-0.4607595205307007,0.35788559913635254,0.8535528182983398,301.3805236816406,1.7016640901565552,88.65696716308594,176.53634643554688,2117.77,1.0,valid
GRID-24145,421337.89,2414198.9,80.238845,21.829946,395.0,754.0,536.0,2731.0,1539.0,836.0,0.671870231628418,-0.5672883987426758,0.1962651014328003,0.6082021594047546,299.2496643066406,1.8937532901763916,81.18408203125,176.6958770751953,2133.1,1.0,valid
GRID-24146,421367.89,2414198.9,80.239135,21.829948,601.0,920.0,1052.0,2326.0,1840.0,1212.0,0.37714627385139465,-0.43314847350120544,0.45227858424186707,0.8181427121162415,299.03173828125,0.6373191475868225,347.85821533203125,181.98583984375,2148.74,1.0,valid
GRID-24147,421397.89,2414198.9,80.239425,21.829949,554.0,854.0,915.0,2298.0,1525.0,935.0,0.4304388463497162,-0.4581218361854553,0.3981723189353943,0.7571801543235779,299.6172180175781,1.5508861541748047,301.13323974609375,184.9840545654297,2164.69,1.0,valid
GRID-24148,421427.89,2414198.9,80.239715,21.82995,352.0,596.0,394.0,2714.0,1391.0,768.0,0.7464607357978821,-0.6398791670799255,0.14517317712306976,0.5291083455085754,300.4966125488281,1.3803147077560425,296.8841552734375,184.38809204101562,2180.93,1.0,valid
GRID-24149,421457.89,2414198.9,80.240006,21.829952,312.0,544.0,356.0,2836.0,1372.0,766.0,0.7769423127174377,-0.6781065464019775,0.12552891671657562,0.4848378002643585,300.964599609375,0.6293851137161255,277.5238342285156,181.8732147216797,2197.46,1.0,valid
GRID-24150,421487.89,2414198.9,80.240296,21.829953,294.0,526.0,339.0,2696.0,1272.0,720.0,0.7766063213348389,-0.6734947562217712,0.1257418394088745,0.5059347152709961,301.1742248535156,0.20283012092113495,175.54193115234375,179.82601928710938,2214.28,1.0,valid
GRID-24151,421517.89,2414198.9,80.240586,21.829954,319.0,554.0,370.0,2592.0,1417.0,771.0,0.7501688003540039,-0.6478067636489868,0.1427469104528427,0.5335648059844971,300.9956359863281,0.378539502620697,124.30542755126953,179.13771057128906,2231.37,1.0,valid
GRID-24152,421547.89,2414198.9,80.240877,21.829956,312.0,502.0,334.0,2472.0,1297.0,690.0,0.7619386911392212,-0.6624075174331665,0.13511326909065247,0.5355987548828125,300.8497009277344,0.30311083793640137,165.7459716796875,179.48988342285156,2248.73,1.0,valid
GRID-24153,421577.89,2414198.9,80.241167,21.829957,325.0,624.0,383.0,2996.0,1347.0,732.0,0.7733056545257568,-0.6552486419677734,0.12783712148666382,0.44859811663627625,300.95684814453125,0.7250670194625854,238.67172241210938,180.8371124267578,2266.35,1.0,valid
GRID-24154,421607.89,2414198.9,80.241457,21.829958,493.0,808.0,700.0,2558.0,1471.0,937.0,0.5702885389328003,-0.5199049711227417,0.27365127205848694,0.6192337274551392,301.38763427734375,0.8236231207847595,231.55926513671875,180.5896759033203,2284.24,1.0,valid
GRID-24155,421637.89,2414198.9,80.241747,21.82996,620.0,1014.0,1134.0,2337.0,1628.0,1035.0,0.3465860188007355,-0.3948075473308563,0.4852374494075775,0.7633718252182007,301.50244140625,1.0675710439682007,214.76666259765625,179.68409729003906,2302.37,1.0,valid
GRID-24156,421667.89,2414198.9,80.242038,21.829961,377.0,581.0,504.0,2314.0,1729.0,1229.0,0.642299473285675,-0.5986183285713196,0.2178046703338623,0.7610198855400085,302.1791687011719,0.7325394749641418,240.6664581298828,180.9199981689453,2320.75,1.0,valid
GRID-24157,421697.89,2414198.9,80.242328,21.829962,360.0,556.0,450.0,2089.0,2140.0,1696.0,0.6455297470092773,-0.5795841217041016,0.21541407704353333,0.9842029213905334,302.5161437988281,2.323768138885498,58.59212112426758,178.44580078125,2339.38,1.0,valid
GRID-24158,421727.89,2414198.9,80.242618,21.829964,558.0,910.0,968.0,2698.0,2239.0,1442.0,0.4719040095806122,-0.4955654442310333,0.3587842583656311,0.8584136366844177,299.9322509765625,3.647364854812622,66.40677642822266,175.76036071777344,2358.23,1.0,valid
GRID-24159,421757.89,2414198.9,80.242908,21.829965,361.0,582.0,469.0,2720.0,2101.0,1342.0,0.705863893032074,-0.6474863886833191,0.17242646217346191,0.7768381834030151,298.49822998046875,1.6123559474945068,66.48480224609375,178.3826446533203,2377.32,1.0,valid
GRID-24160,421787.89,2414198.9,80.243199,21.829966,307.0,507.0,342.0,2796.0,1566.0,820.0,0.7820267677307129,-0.6930063366889954,0.1223176047205925,0.5661659240722656,298.5477600097656,0.578327476978302,20.5242919921875,181.0570831298828,2396.63,1.0,valid
GRID-24161,421817.89,2414198.9,80.243489,21.829968,341.0,633.0,430.0,2879.0,1763.0,924.0,0.7401027083396912,-0.6395216584205627,0.14935742318630219,0.5758944153785706,298.4032897949219,0.7200242280960083,339.98974609375,182.35174560546875,2416.15,1.0,valid
GRID-24162,421847.89,2414198.9,80.243779,21.829969,291.0,548.0,342.0,3131.0,1914.0,1072.0,0.8030520677566528,-0.7020929455757141,0.10923027992248535,0.5758543610572815,298.2205810546875,0.8321125507354736,272.5189208984375,182.2244415283203,2435.89,1.0,valid
GRID-24163,421877.89,2414198.9,80.244069,21.82997,294.0,538.0,348.0,2858.0,2105.0,1347.0,0.7829070687294006,-0.6831566095352173,0.12176346778869629,0.7008396983146667,298.9587097167969,0.7209296822547913,201.93344116210938,179.4090576171875,2455.84,1.0,valid
GRID-24164,421907.89,2414198.9,80.24436,21.829972,327.0,557.0,420.0,2596.0,2525.0,1656.0,0.721485435962677,-0.6466857194900513,0.16178736090660095,0.8193373680114746,299.4139404296875,0.24819500744342804,129.802978515625,179.5326690673828,2475.99,1.0,valid
GRID-24165,421937.89,2414198.9,80.24465,21.829973,330.0,590.0,462.0,2678.0,2755.0,1959.0,0.7057324647903442,-0.638922929763794,0.1725168079137802,0.952203094959259,299.62921142578125,0.6239339709281921,331.0587158203125,182.1884307861328,2496.34,1.0,valid
GRID-24166,421967.89,2414198.9,80.24494,21.829974,468.0,775.0,731.0,2708.0,2712.0,1783.0,0.5748764276504517,-0.5549813508987427,0.26994091272354126,0.9675036668777466,299.9684143066406,0.9312056303024292,313.69915771484375,183.21807861328125,2516.88,1.0,valid
GRID-24167,421997.89,2414198.9,80.245231,21.829976,385.0,646.0,592.0,2439.0,2928.0,1978.0,0.6093698740005493,-0.5811994075775146,0.24272242188453674,1.1549814939498901,300.5276794433594,1.2863311767578125,330.2300109863281,184.17242431640625,2537.61,1.0,valid
GRID-24168,422027.89,2414198.9,80.245521,21.829977,836.0,1184.0,1354.0,2724.0,2820.0,2164.0,0.33594900369644165,-0.39406341314315796,0.49706315994262695,1.018355369567871,300.17730712890625,1.8436124324798584,12.47283935546875,183.33804321289062,2558.53,1.0,valid
GRID-24169,422057.89,2414198.9,80.245811,21.829978,599.0,910.0,979.0,2800.0,2835.0,2158.0,0.4818735122680664,-0.5094339847564697,0.34964287281036377,1.0292856693267822,299.5368957519531,1.719096064567566,37.067203521728516,180.9776153564453,2579.62,1.0,valid
GRID-24170,422087.89,2414198.9,80.246101,21.82998,484.0,794.0,686.0,2862.0,2955.0,2213.0,0.6133032441139221,-0.5656454563140869,0.23969252407550812,0.9675052762031555,299.1090087890625,0.9473891258239746,62.37171936035156,179.39744567871094,2600.89,1.0,valid
GRID-24171,422117.89,2414198.9,80.246392,21.829981,513.0,866.0,812.0,2779.0,3037.0,2097.0,0.5477582812309265,-0.5248284935951233,0.29219144582748413,1.0550557374954224,298.6733093261719,0.22394515573978424,4.6800537109375,180.76687622070312,2622.33,1.0,valid
GRID-24172,422147.89,2414198.9,80.246682,21.829982,696.0,1078.0,1230.0,2711.0,3069.0,2337.0,0.3757929801940918,-0.4309844374656677,0.45370709896087646,1.134267807006836,298.9798889160156,0.3151281774044037,320.92645263671875,181.29591369628906,2643.93,1.0,valid
