cell_id,label_candidate,label_type,evidence_id,distance_to_evidence_m,confidence,label_basis
GRID-21192,unlabeled,untested_or_unreported,,2237.24,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21193,unlabeled,untested_or_unreported,,2213.06,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21194,unlabeled,untested_or_unreported,,2189.02,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21195,unlabeled,untested_or_unreported,,2165.13,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21196,unlabeled,untested_or_unreported,,2141.39,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21197,unlabeled,untested_or_unreported,,2117.82,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21198,unlabeled,untested_or_unreported,,2094.4,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21199,unlabeled,untested_or_unreported,,2071.16,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21200,unlabeled,untested_or_unreported,,2048.09,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21201,unlabeled,untested_or_unreported,,2025.21,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21202,unlabeled,untested_or_unreported,,2002.51,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21203,unlabeled,untested_or_unreported,,1980.01,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21204,unlabeled,untested_or_unreported,,1957.7,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21205,unlabeled,untested_or_unreported,,1935.61,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21206,unlabeled,untested_or_unreported,,1913.73,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21207,unlabeled,untested_or_unreported,,1892.07,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21208,unlabeled,untested_or_unreported,,1870.65,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21209,unlabeled,untested_or_unreported,,1849.46,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21210,unlabeled,untested_or_unreported,,1828.52,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21211,unlabeled,untested_or_unreported,,1807.83,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21212,unlabeled,untested_or_unreported,,1787.41,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21213,unlabeled,untested_or_unreported,,1767.26,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21214,unlabeled,untested_or_unreported,,1747.4,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21215,unlabeled,untested_or_unreported,,1727.83,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21216,unlabeled,untested_or_unreported,,1708.56,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21217,unlabeled,untested_or_unreported,,1689.6,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21218,unlabeled,untested_or_unreported,,1670.97,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21219,unlabeled,untested_or_unreported,,1652.67,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21220,unlabeled,untested_or_unreported,,1634.71,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21221,unlabeled,untested_or_unreported,,1617.12,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21222,unlabeled,untested_or_unreported,,1599.89,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21223,unlabeled,untested_or_unreported,,1583.04,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21224,unlabeled,untested_or_unreported,,1566.59,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21225,unlabeled,untested_or_unreported,,1550.54,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21226,unlabeled,untested_or_unreported,,1534.91,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21227,unlabeled,untested_or_unreported,,1519.72,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21228,unlabeled,untested_or_unreported,,1504.97,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21229,unlabeled,untested_or_unreported,,1490.67,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21230,unlabeled,untested_or_unreported,,1476.85,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21231,unlabeled,untested_or_unreported,,1463.51,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21232,unlabeled,untested_or_unreported,,1450.67,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21233,unlabeled,untested_or_unreported,,1438.34,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21234,unlabeled,untested_or_unreported,,1426.53,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21235,unlabeled,untested_or_unreported,,1415.27,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21236,unlabeled,untested_or_unreported,,1404.55,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21237,unlabeled,untested_or_unreported,,1394.4,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21238,unlabeled,untested_or_unreported,,1384.82,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21239,unlabeled,untested_or_unreported,,1375.83,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21240,unlabeled,untested_or_unreported,,1367.44,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21241,unlabeled,untested_or_unreported,,1359.65,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21242,unlabeled,untested_or_unreported,,1352.49,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21243,unlabeled,untested_or_unreported,,1345.96,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21244,unlabeled,untested_or_unreported,,1340.07,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21245,unlabeled,untested_or_unreported,,1334.83,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21246,unlabeled,untested_or_unreported,,1330.25,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21247,unlabeled,untested_or_unreported,,1326.33,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21248,unlabeled,untested_or_unreported,,1323.07,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21249,unlabeled,untested_or_unreported,,1320.49,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21250,unlabeled,untested_or_unreported,,1318.59,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21251,unlabeled,untested_or_unreported,,1317.37,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21252,unlabeled,untested_or_unreported,,1316.83,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21253,unlabeled,untested_or_unreported,,1316.97,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21254,unlabeled,untested_or_unreported,,1317.8,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21255,unlabeled,untested_or_unreported,,1319.31,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21256,unlabeled,untested_or_unreported,,1321.5,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21257,unlabeled,untested_or_unreported,,1324.36,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21258,unlabeled,untested_or_unreported,,1327.9,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21259,unlabeled,untested_or_unreported,,1332.1,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21260,unlabeled,untested_or_unreported,,1336.97,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21261,unlabeled,untested_or_unreported,,1342.48,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21262,unlabeled,untested_or_unreported,,1348.64,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21263,unlabeled,untested_or_unreported,,1355.44,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21264,unlabeled,untested_or_unreported,,1362.86,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21265,unlabeled,untested_or_unreported,,1370.9,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21266,unlabeled,untested_or_unreported,,1379.55,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21267,unlabeled,untested_or_unreported,,1388.79,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21268,unlabeled,untested_or_unreported,,1398.61,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21269,unlabeled,untested_or_unreported,,1409.0,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21270,unlabeled,untested_or_unreported,,1419.96,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21271,unlabeled,untested_or_unreported,,1431.45,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21272,unlabeled,untested_or_unreported,,1443.48,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21273,unlabeled,untested_or_unreported,,1456.03,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21274,unlabeled,untested_or_unreported,,1469.08,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21275,unlabeled,untested_or_unreported,,1482.62,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21276,unlabeled,untested_or_unreported,,1496.65,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21277,unlabeled,untested_or_unreported,,1511.14,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21278,unlabeled,untested_or_unreported,,1526.08,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21279,unlabeled,untested_or_unreported,,1541.46,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21280,unlabeled,untested_or_unreported,,1557.26,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21281,unlabeled,untested_or_unreported,,1573.48,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21282,unlabeled,untested_or_unreported,,1590.1,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21283,unlabeled,untested_or_unreported,,1607.11,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21284,unlabeled,untested_or_unreported,,1624.5,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21285,unlabeled,untested_or_unreported,,1642.25,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21286,unlabeled,untested_or_unreported,,1660.35,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21287,unlabeled,untested_or_unreported,,1678.79,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21288,unlabeled,untested_or_unreported,,1697.56,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21289,unlabeled,untested_or_unreported,,1716.65,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21290,unlabeled,untested_or_unreported,,1736.05,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21291,unlabeled,untested_or_unreported,,1755.75,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21292,unlabeled,untested_or_unreported,,1775.73,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21293,unlabeled,untested_or_unreported,,1796.0,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21294,unlabeled,untested_or_unreported,,1816.53,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21295,unlabeled,untested_or_unreported,,1837.33,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21296,unlabeled,untested_or_unreported,,1858.37,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21297,unlabeled,untested_or_unreported,,1879.66,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21298,unlabeled,untested_or_unreported,,1901.19,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21299,unlabeled,untested_or_unreported,,1922.94,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21300,unlabeled,untested_or_unreported,,1944.91,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21301,unlabeled,untested_or_unreported,,1967.09,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21302,unlabeled,untested_or_unreported,,1989.48,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21303,unlabeled,untested_or_unreported,,2012.07,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21304,unlabeled,untested_or_unreported,,2034.84,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21305,unlabeled,untested_or_unreported,,2057.81,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21306,unlabeled,untested_or_unreported,,2080.95,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21307,unlabeled,untested_or_unreported,,2104.26,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21308,unlabeled,untested_or_unreported,,2127.75,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21309,unlabeled,untested_or_unreported,,2151.39,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21310,unlabeled,untested_or_unreported,,2175.19,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21311,unlabeled,untested_or_unreported,,2199.15,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21312,unlabeled,untested_or_unreported,,2223.25,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21313,unlabeled,untested_or_unreported,,2247.49,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21314,unlabeled,untested_or_unreported,,2271.87,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21315,unlabeled,untested_or_unreported,,2296.38,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21316,unlabeled,untested_or_unreported,,2321.02,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21317,unlabeled,untested_or_unreported,,2345.79,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21318,unlabeled,untested_or_unreported,,2370.68,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21319,unlabeled,untested_or_unreported,,2395.68,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21320,unlabeled,untested_or_unreported,,2420.8,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21321,unlabeled,untested_or_unreported,,2446.03,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21322,unlabeled,untested_or_unreported,,2471.36,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21323,unlabeled,untested_or_unreported,,2496.8,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21324,unlabeled,untested_or_unreported,,2522.34,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21325,unlabeled,untested_or_unreported,,2547.97,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21326,unlabeled,untested_or_unreported,,2573.7,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21327,unlabeled,untested_or_unreported,,2599.52,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21328,unlabeled,untested_or_unreported,,2625.43,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21329,unlabeled,untested_or_unreported,,2651.43,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21330,unlabeled,untested_or_unreported,,2677.51,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21331,unlabeled,untested_or_unreported,,2703.67,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21332,unlabeled,untested_or_unreported,,2729.91,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21333,unlabeled,untested_or_unreported,,2756.23,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21334,unlabeled,untested_or_unreported,,2782.62,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21335,unlabeled,untested_or_unreported,,2809.09,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21336,unlabeled,untested_or_unreported,,2835.62,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21337,unlabeled,untested_or_unreported,,2838.52,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21338,unlabeled,untested_or_unreported,,2812.15,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21339,unlabeled,untested_or_unreported,,2785.85,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21340,unlabeled,untested_or_unreported,,2759.63,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21341,unlabeled,untested_or_unreported,,2733.49,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21342,unlabeled,untested_or_unreported,,2707.42,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21343,unlabeled,untested_or_unreported,,2681.44,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21344,unlabeled,untested_or_unreported,,2655.54,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21345,unlabeled,untested_or_unreported,,2629.73,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21346,unlabeled,untested_or_unreported,,2604.0,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21347,unlabeled,untested_or_unreported,,2578.38,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21348,unlabeled,untested_or_unreported,,2552.84,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21349,unlabeled,untested_or_unreported,,2527.41,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21350,unlabeled,untested_or_unreported,,2502.07,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21351,unlabeled,untested_or_unreported,,2476.84,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21352,unlabeled,untested_or_unreported,,2451.72,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21353,unlabeled,untested_or_unreported,,2426.71,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21354,unlabeled,untested_or_unreported,,2401.81,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21355,unlabeled,untested_or_unreported,,2377.03,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21356,unlabeled,untested_or_unreported,,2352.37,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21357,unlabeled,untested_or_unreported,,2327.84,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21358,unlabeled,untested_or_unreported,,2303.43,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21359,unlabeled,untested_or_unreported,,2279.16,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21360,unlabeled,untested_or_unreported,,2255.03,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21361,unlabeled,untested_or_unreported,,2231.04,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21362,unlabeled,untested_or_unreported,,2207.2,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21363,unlabeled,untested_or_unreported,,2183.51,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21364,unlabeled,untested_or_unreported,,2159.97,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21365,unlabeled,untested_or_unreported,,2136.6,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21366,unlabeled,untested_or_unreported,,2113.39,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21367,unlabeled,untested_or_unreported,,2090.36,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21368,unlabeled,untested_or_unreported,,2067.51,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21369,unlabeled,untested_or_unreported,,2044.84,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21370,unlabeled,untested_or_unreported,,2022.36,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21371,unlabeled,untested_or_unreported,,2000.08,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21372,unlabeled,untested_or_unreported,,1978.01,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21373,unlabeled,untested_or_unreported,,1956.14,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21374,unlabeled,untested_or_unreported,,1934.5,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21375,unlabeled,untested_or_unreported,,1913.07,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21376,unlabeled,untested_or_unreported,,1891.89,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21377,unlabeled,untested_or_unreported,,1870.94,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21378,unlabeled,untested_or_unreported,,1850.24,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21379,unlabeled,untested_or_unreported,,1829.8,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21380,unlabeled,untested_or_unreported,,1809.63,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21381,unlabeled,untested_or_unreported,,1789.73,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21382,unlabeled,untested_or_unreported,,1770.12,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21383,unlabeled,untested_or_unreported,,1750.8,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21384,unlabeled,untested_or_unreported,,1731.78,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21385,unlabeled,untested_or_unreported,,1713.08,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21386,unlabeled,untested_or_unreported,,1694.71,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21387,unlabeled,untested_or_unreported,,1676.67,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21388,unlabeled,untested_or_unreported,,1658.97,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21389,unlabeled,untested_or_unreported,,1641.64,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21390,unlabeled,untested_or_unreported,,1624.67,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21391,unlabeled,untested_or_unreported,,1608.08,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21392,unlabeled,untested_or_unreported,,1591.89,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21393,unlabeled,untested_or_unreported,,1576.1,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21394,unlabeled,untested_or_unreported,,1560.73,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21395,unlabeled,untested_or_unreported,,1545.78,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21396,unlabeled,untested_or_unreported,,1531.28,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21397,unlabeled,untested_or_unreported,,1517.24,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21398,unlabeled,untested_or_unreported,,1503.66,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21399,unlabeled,untested_or_unreported,,1490.56,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21400,unlabeled,untested_or_unreported,,1477.95,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21401,unlabeled,untested_or_unreported,,1465.85,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21402,unlabeled,untested_or_unreported,,1454.27,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21403,unlabeled,untested_or_unreported,,1443.22,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21404,unlabeled,untested_or_unreported,,1432.71,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21405,unlabeled,untested_or_unreported,,1422.76,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21406,unlabeled,untested_or_unreported,,1413.37,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21407,unlabeled,untested_or_unreported,,1404.57,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21408,unlabeled,untested_or_unreported,,1396.35,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21409,unlabeled,untested_or_unreported,,1388.73,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21410,unlabeled,untested_or_unreported,,1381.72,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21411,unlabeled,untested_or_unreported,,1375.33,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21412,unlabeled,untested_or_unreported,,1369.56,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21413,unlabeled,untested_or_unreported,,1364.44,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21414,unlabeled,untested_or_unreported,,1359.95,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21415,unlabeled,untested_or_unreported,,1356.11,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21416,unlabeled,untested_or_unreported,,1352.93,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21417,unlabeled,untested_or_unreported,,1350.41,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21418,unlabeled,untested_or_unreported,,1348.55,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21419,unlabeled,untested_or_unreported,,1347.36,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21420,unlabeled,untested_or_unreported,,1346.83,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21421,unlabeled,untested_or_unreported,,1346.97,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21422,unlabeled,untested_or_unreported,,1347.78,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21423,unlabeled,untested_or_unreported,,1349.25,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
