event_id,equipment_id,equipment_model,mine_block_id,event_type,start_time,end_time,duration_hours,cause_code,description,synthetic
EVT-2338,DMP-10,Dumper 60T,BLOCK_C,downtime,2026-04-13 17:50:24,2026-04-13 20:26:24,2.6,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2339,DMP-10,Dumper 60T,BLOCK_C,downtime,2026-04-20 14:38:52,2026-04-20 17:38:52,3.0,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2340,DMP-10,Dumper 60T,BLOCK_C,maintenance,2026-04-28 19:19:54,2026-04-29 03:07:54,7.8,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2341,DMP-10,Dumper 60T,BLOCK_C,maintenance,2026-05-01 04:57:36,2026-05-01 12:21:36,7.4,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2342,DMP-10,Dumper 60T,BLOCK_C,repair,2026-05-07 01:16:52,2026-05-07 06:28:52,5.2,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2343,DMP-10,Dumper 60T,BLOCK_C,maintenance,2026-05-14 15:24:18,2026-05-14 20:24:18,5.0,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2344,DMP-10,Dumper 60T,BLOCK_C,downtime,2026-05-17 03:55:49,2026-05-17 06:49:49,2.9,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2345,DMP-10,Dumper 60T,BLOCK_C,downtime,2026-05-26 06:13:01,2026-05-26 10:13:01,4.0,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2346,DMP-10,Dumper 60T,BLOCK_C,maintenance,2026-05-28 21:26:42,2026-05-29 01:08:42,3.7,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2347,DMP-10,Dumper 60T,BLOCK_C,maintenance,2026-06-04 03:56:54,2026-06-04 06:02:54,2.1,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2348,DMP-10,Dumper 60T,BLOCK_C,downtime,2026-06-09 21:30:36,2026-06-10 10:42:36,13.2,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2349,DMP-10,Dumper 60T,BLOCK_C,maintenance,2026-06-15 18:45:19,2026-06-15 22:27:19,3.7,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2350,DMP-10,Dumper 60T,BLOCK_C,repair,2026-06-22 19:09:48,2026-06-22 21:33:48,2.4,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2351,DMP-10,Dumper 60T,BLOCK_C,downtime,2026-06-30 09:11:43,2026-06-30 11:11:43,2.0,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2352,DMP-10,Dumper 60T,BLOCK_C,maintenance,2026-07-06 19:44:13,2026-07-07 01:38:13,5.9,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2353,DMP-10,Dumper 60T,BLOCK_C,downtime,2026-07-16 19:21:03,2026-07-17 07:45:03,12.4,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2354,DMP-10,Dumper 60T,BLOCK_C,downtime,2026-07-23 06:38:24,2026-07-23 22:08:24,15.5,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2355,DMP-10,Dumper 60T,BLOCK_C,downtime,2026-07-28 00:13:10,2026-07-28 04:25:10,4.2,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2356,DMP-10,Dumper 60T,BLOCK_C,downtime,2026-08-02 15:46:48,2026-08-02 19:28:48,3.7,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2357,DMP-10,Dumper 60T,BLOCK_C,maintenance,2026-08-08 17:04:03,2026-08-08 21:46:03,4.7,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2358,DMP-10,Dumper 60T,BLOCK_C,repair,2026-08-16 05:55:01,2026-08-16 10:31:01,4.6,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2359,DMP-10,Dumper 60T,BLOCK_C,downtime,2026-08-18 19:26:01,2026-08-18 20:56:01,1.5,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2360,DMP-10,Dumper 60T,BLOCK_C,repair,2026-08-23 03:05:57,2026-08-23 06:35:57,3.5,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2361,DMP-10,Dumper 60T,BLOCK_C,repair,2026-08-27 16:15:33,2026-08-27 21:39:33,5.4,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2362,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-01-11 17:24:11,2025-01-11 23:18:11,5.9,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2363,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-01-20 23:01:02,2025-01-21 04:31:02,5.5,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2364,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-01-24 07:41:35,2025-01-24 08:41:35,1.0,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2365,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2025-01-29 05:09:53,2025-01-29 12:33:53,7.4,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2366,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2025-02-08 18:04:46,2025-02-08 20:58:46,2.9,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2367,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2025-02-13 10:09:49,2025-02-13 14:27:49,4.3,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2368,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2025-02-17 18:05:48,2025-02-17 23:29:48,5.4,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2369,DRL-01,Rotary Drill 150mm,BLOCK_A,repair,2025-02-24 22:58:20,2025-02-25 06:16:20,7.3,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2370,DRL-01,Rotary Drill 150mm,BLOCK_A,repair,2025-03-03 18:11:27,2025-03-04 03:41:27,9.5,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2371,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-03-11 01:50:55,2025-03-11 08:50:55,7.0,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2372,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2025-03-24 03:30:34,2025-03-24 09:36:34,6.1,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2373,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2025-03-30 00:40:15,2025-03-30 05:40:15,5.0,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2374,DRL-01,Rotary Drill 150mm,BLOCK_A,repair,2025-04-09 22:24:54,2025-04-10 02:06:54,3.7,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2375,DRL-01,Rotary Drill 150mm,BLOCK_A,repair,2025-04-13 14:29:39,2025-04-13 23:35:39,9.1,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2376,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2025-04-19 00:37:00,2025-04-19 03:31:00,2.9,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2377,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-04-25 09:31:40,2025-04-25 16:31:40,7.0,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2378,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-05-02 17:06:52,2025-05-02 23:42:52,6.6,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2379,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2025-05-10 22:58:46,2025-05-11 03:52:46,4.9,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2380,DRL-01,Rotary Drill 150mm,BLOCK_A,repair,2025-05-20 15:29:16,2025-05-21 00:41:16,9.2,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2381,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-05-25 11:34:13,2025-05-25 16:52:13,5.3,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2382,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-05-29 16:32:00,2025-05-29 21:38:00,5.1,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2383,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-06-06 23:27:49,2025-06-07 05:21:49,5.9,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2384,DRL-01,Rotary Drill 150mm,BLOCK_A,repair,2025-06-13 09:07:05,2025-06-13 17:01:05,7.9,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2385,DRL-01,Rotary Drill 150mm,BLOCK_A,repair,2025-06-16 20:11:21,2025-06-16 21:29:21,1.3,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2386,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-06-22 22:40:25,2025-06-23 12:46:25,14.1,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2387,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-07-01 05:23:41,2025-07-01 06:35:41,1.2,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2388,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2025-07-14 21:28:13,2025-07-15 04:46:13,7.3,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2389,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2025-07-22 03:20:58,2025-07-22 08:44:58,5.4,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2390,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-07-29 23:29:59,2025-07-30 00:59:59,1.5,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2391,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-08-08 16:59:33,2025-08-09 03:23:33,10.4,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2392,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-08-15 23:06:24,2025-08-16 02:48:24,3.7,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2393,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2025-08-24 02:57:30,2025-08-24 05:21:30,2.4,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2394,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-08-29 00:41:46,2025-08-29 07:53:46,7.2,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2395,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-09-13 14:11:47,2025-09-13 17:17:47,3.1,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2396,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-09-23 00:42:16,2025-09-23 01:42:16,1.0,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2397,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2025-09-29 20:39:16,2025-09-30 05:21:16,8.7,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2398,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2025-10-06 08:11:49,2025-10-06 10:05:49,1.9,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2399,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-10-18 02:43:52,2025-10-18 07:13:52,4.5,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2400,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2025-10-27 08:28:11,2025-10-27 13:52:11,5.4,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2401,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-11-01 04:57:48,2025-11-01 09:45:48,4.8,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2402,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-11-04 02:20:44,2025-11-04 05:20:44,3.0,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2403,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2025-11-13 14:58:23,2025-11-13 19:46:23,4.8,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2404,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-11-16 10:10:06,2025-11-16 11:46:06,1.6,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2405,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2025-11-28 11:54:36,2025-11-28 17:18:36,5.4,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2406,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-12-04 17:48:25,2025-12-04 21:30:25,3.7,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2407,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-12-10 09:09:10,2025-12-10 15:33:10,6.4,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2408,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-12-23 18:49:07,2025-12-24 00:19:07,5.5,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2409,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2025-12-29 12:11:36,2025-12-29 14:11:36,2.0,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2410,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-01-07 21:43:17,2026-01-08 01:43:17,4.0,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2411,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-01-16 10:48:41,2026-01-16 13:12:41,2.4,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2412,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-01-22 04:46:48,2026-01-22 09:40:48,4.9,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2413,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2026-01-28 20:52:25,2026-01-29 00:40:25,3.8,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2414,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-01-30 13:58:48,2026-01-30 20:52:48,6.9,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2415,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2026-02-02 21:37:01,2026-02-03 02:37:01,5.0,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2416,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2026-02-10 08:53:21,2026-02-10 12:41:21,3.8,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2417,DRL-01,Rotary Drill 150mm,BLOCK_A,repair,2026-02-12 08:18:26,2026-02-12 13:12:26,4.9,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2418,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-02-18 16:19:38,2026-02-18 19:37:38,3.3,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2419,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2026-03-01 02:13:14,2026-03-01 08:01:14,5.8,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2420,DRL-01,Rotary Drill 150mm,BLOCK_A,repair,2026-03-09 06:02:42,2026-03-09 11:02:42,5.0,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2421,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2026-03-23 13:13:18,2026-03-23 14:31:18,1.3,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2422,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2026-03-27 15:34:58,2026-03-28 09:58:58,18.4,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2423,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-03-31 17:26:41,2026-03-31 21:56:41,4.5,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2424,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-04-03 02:20:13,2026-04-03 05:50:13,3.5,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2425,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-04-06 12:19:33,2026-04-06 16:37:33,4.3,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2426,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-04-11 15:26:57,2026-04-11 21:56:57,6.5,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2427,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2026-04-17 11:17:04,2026-04-17 15:23:04,4.1,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2428,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-04-24 01:07:50,2026-04-24 05:01:50,3.9,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2429,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2026-05-03 14:38:34,2026-05-03 16:56:34,2.3,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2430,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2026-05-05 16:52:36,2026-05-05 20:10:36,3.3,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2431,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2026-05-10 01:27:41,2026-05-10 06:39:41,5.2,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2432,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-05-13 19:18:35,2026-05-14 00:00:35,4.7,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2433,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-05-19 03:27:53,2026-05-19 06:45:53,3.3,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2434,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-05-24 22:04:17,2026-05-25 03:34:17,5.5,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2435,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-06-01 12:20:44,2026-06-01 15:38:44,3.3,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2436,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-06-06 22:41:10,2026-06-07 04:11:10,5.5,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2437,DRL-01,Rotary Drill 150mm,BLOCK_A,repair,2026-06-16 13:11:09,2026-06-16 15:23:09,2.2,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2438,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-06-21 12:06:24,2026-06-21 16:06:24,4.0,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2439,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2026-06-27 07:27:18,2026-06-27 10:57:18,3.5,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2440,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-07-09 15:18:16,2026-07-10 00:42:16,9.4,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2441,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-07-16 14:02:47,2026-07-16 17:32:47,3.5,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2442,DRL-01,Rotary Drill 150mm,BLOCK_A,repair,2026-07-18 20:20:03,2026-07-19 04:20:03,8.0,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2443,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2026-07-21 20:30:44,2026-07-22 01:42:44,5.2,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2444,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2026-07-28 23:45:45,2026-07-29 02:15:45,2.5,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2445,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2026-08-06 11:31:35,2026-08-06 19:31:35,8.0,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2446,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-08-15 06:29:25,2026-08-15 13:41:25,7.2,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2447,DRL-01,Rotary Drill 150mm,BLOCK_A,maintenance,2026-08-18 08:03:03,2026-08-18 13:57:03,5.9,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2448,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-08-21 14:00:38,2026-08-21 19:48:38,5.8,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2449,DRL-01,Rotary Drill 150mm,BLOCK_A,downtime,2026-08-27 23:16:01,2026-08-28 04:10:01,4.9,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2450,DRL-02,Rotary Drill 150mm,BLOCK_A,maintenance,2025-01-15 05:28:41,2025-01-15 10:40:41,5.2,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2451,DRL-02,Rotary Drill 150mm,BLOCK_A,downtime,2025-01-20 07:20:02,2025-01-20 13:44:02,6.4,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2452,DRL-02,Rotary Drill 150mm,BLOCK_A,maintenance,2025-01-30 03:47:36,2025-01-30 05:59:36,2.2,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2453,DRL-02,Rotary Drill 150mm,BLOCK_A,downtime,2025-02-10 11:19:43,2025-02-10 15:43:43,4.4,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2454,DRL-02,Rotary Drill 150mm,BLOCK_A,downtime,2025-02-15 17:41:16,2025-02-15 20:05:16,2.4,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2455,DRL-02,Rotary Drill 150mm,BLOCK_A,downtime,2025-02-22 06:37:36,2025-02-22 14:55:36,8.3,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2456,DRL-02,Rotary Drill 150mm,BLOCK_A,maintenance,2025-03-04 13:22:28,2025-03-04 17:58:28,4.6,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2457,DRL-02,Rotary Drill 150mm,BLOCK_A,maintenance,2025-03-16 18:49:09,2025-03-16 21:37:09,2.8,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2458,DRL-02,Rotary Drill 150mm,BLOCK_A,maintenance,2025-03-29 23:25:05,2025-03-30 02:37:05,3.2,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2459,DRL-02,Rotary Drill 150mm,BLOCK_A,downtime,2025-04-07 18:50:18,2025-04-07 22:20:18,3.5,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2460,DRL-02,Rotary Drill 150mm,BLOCK_A,maintenance,2025-04-10 02:09:08,2025-04-10 12:51:08,10.7,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2461,DRL-02,Rotary Drill 150mm,BLOCK_A,downtime,2025-04-17 12:18:04,2025-04-17 16:36:04,4.3,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2462,DRL-02,Rotary Drill 150mm,BLOCK_A,repair,2025-04-21 11:31:29,2025-04-21 18:55:29,7.4,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2463,DRL-02,Rotary Drill 150mm,BLOCK_A,maintenance,2025-04-29 07:21:43,2025-04-29 11:45:43,4.4,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2464,DRL-02,Rotary Drill 150mm,BLOCK_A,maintenance,2025-05-08 03:08:45,2025-05-08 05:32:45,2.4,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2465,DRL-02,Rotary Drill 150mm,BLOCK_A,maintenance,2025-05-12 14:47:08,2025-05-12 17:59:08,3.2,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2466,DRL-02,Rotary Drill 150mm,BLOCK_A,downtime,2025-05-19 11:32:28,2025-05-19 17:02:28,5.5,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2467,DRL-02,Rotary Drill 150mm,BLOCK_A,maintenance,2025-05-28 04:33:56,2025-05-28 06:09:56,1.6,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2468,DRL-02,Rotary Drill 150mm,BLOCK_A,maintenance,2025-06-06 01:18:01,2025-06-06 07:24:01,6.1,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2469,DRL-02,Rotary Drill 150mm,BLOCK_A,repair,2025-06-14 09:31:50,2025-06-14 12:31:50,3.0,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2470,DRL-02,Rotary Drill 150mm,BLOCK_A,maintenance,2025-06-16 02:17:19,2025-06-16 07:17:19,5.0,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2471,DRL-02,Rotary Drill 150mm,BLOCK_A,maintenance,2025-06-21 18:12:21,2025-06-21 21:30:21,3.3,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2472,DRL-02,Rotary Drill 150mm,BLOCK_A,maintenance,2025-06-25 06:53:50,2025-06-25 13:41:50,6.8,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2473,DRL-02,Rotary Drill 150mm,BLOCK_A,maintenance,2025-07-03 02:35:02,2025-07-03 07:11:02,4.6,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2474,DRL-02,Rotary Drill 150mm,BLOCK_A,maintenance,2025-07-11 23:45:45,2025-07-12 06:27:45,6.7,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2475,DRL-02,Rotary Drill 150mm,BLOCK_A,repair,2025-07-15 15:13:52,2025-07-15 16:55:52,1.7,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2476,DRL-02,Rotary Drill 150mm,BLOCK_A,repair,2025-07-21 07:59:35,2025-07-21 11:59:35,4.0,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2477,DRL-02,Rotary Drill 150mm,BLOCK_A,downtime,2025-07-31 21:18:01,2025-08-01 00:18:01,3.0,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2478,DRL-02,Rotary Drill 150mm,BLOCK_A,downtime,2025-08-06 10:04:08,2025-08-06 16:04:08,6.0,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2479,DRL-02,Rotary Drill 150mm,BLOCK_A,maintenance,2025-08-13 04:35:37,2025-08-13 12:47:37,8.2,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2480,DRL-02,Rotary Drill 150mm,BLOCK_A,maintenance,2025-08-17 18:09:20,2025-08-18 02:09:20,8.0,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
